18,8.022032679,-0.007575122,0.000184171,143.9818513,-0.011679929,0.000674926,8.022036256,0.010995574,8.022371608,-0.007711222,0.000186824
18.1,8.022371608,-0.007711222,0.000186824,144.7840549,-0.011896013,0.000693343,8.022375314,0.011056661,8.02271058,-0.007848209,0.000189483
18.2,8.02271058,-0.007848209,0.000189483,145.5862924,-0.01211091,0.000712025,8.022714419,0.011117747,8.023049585,-0.007986082,0.000192147
18.3,8.023049585,-0.007986082,0.000192147,146.3885638,-0.012324494,0.000730974,8.023053559,0.011178834,8.023388613,-0.008124837,0.000194817
18.4,8.023388613,-0.008124837,0.000194817,147.1908691,-0.012536638,0.000750188,8.023392727,0.01123992,8.023727655,-0.008264473,0.000197493
18.5,8.023727655,-0.008264473,0.000197493,147.9932083,-0.012747216,0.00076967,8.023731912,0.011301007,8.024066704,-0.008404989,0.000200175
18.6,8.024066704,-0.008404989,0.000200175,148.7955815,-0.012956101,0.000789419,8.024071106,0.011362093,8.024405748,-0.008546382,0.000202863
18.7,8.024405748,-0.008546382,0.000202863,149.5979886,-0.013163165,0.000809437,8.024410299,0.01142318,8.024744781,-0.008688651,0.000205557
18.8,8.024744781,-0.008688651,0.000205557,150.4004296,-0.013368278,0.000829723,8.024749485,0.011484266,8.025083794,-0.008831794,0.000208257
18.9,8.025083794,-0.008831794,0.000208257,151.2029045,-0.013571311,0.000850279,8.025088654,0.011545353,8.025422779,-0.008975809,0.000210963
19,8.025422779,-0.008975809,0.000210963,152.0054134,-0.013772134,0.000871104,8.025427798,0.01160644,8.025761727,-0.009120694,0.000213674
19.1,8.025761727,-0.009120694,0.000213674,152.8079561,-0.013970617,0.000892201,8.025766909,0.011667526,8.026100631,-0.009266448,0.000216392
19.2,8.026100631,-0.009266448,0.000216392,153.6105328,-0.014166627,0.000913568,8.026105981,0.011728613,8.026439484,-0.009413069,0.000219116
19.3,8.026439484,-0.009413069,0.000219116,154.4131434,-0.014360032,0.000935207,8.026445004,0.011789699,8.026778278,-0.009560554,0.000221845
19.4,8.026778278,-0.009560554,0.000221845,155.2157878,-0.0145507,0.000957119,8.026783972,0.011850786,8.027117006,-0.009708903,0.000224581
19.5,8.027117006,-0.009708903,0.000224581,156.0184662,-0.014738497,0.000979303,8.027122878,0.011911872,8.027455661,-0.009858114,0.000227322
19.6,8.027455661,-0.009858114,0.000227322,156.8211785,-0.014923289,0.001001762,8.027461714,0.011972959,8.027794236,-0.010008185,0.00023007
19.7,8.027794236,-0.010008185,0.00023007,157.6239246,-0.01510494,0.001024494,8.027800475,0.012034045,8.028132724,-0.010159113,0.000232824
19.8,8.028132724,-0.010159113,0.000232824,158.4267047,-0.015283316,0.001047501,8.028139152,0.012095132,8.028471119,-0.010310899,0.000235584
19.9,8.028471119,-0.010310899,0.000235584,159.2295186,-0.015458279,0.001070783,8.02847774,0.012156218,8.028809414,-0.010463539,0.000238349
20,8.028809414,-0.010463539,0.000238349,160.0323663,-0.015629694,0.001094342,8.028816232,0.012217305,8.029147603,-0.010617032,0.000241121
20.1,8.029147603,-0.010617032,0.000241121,160.8352479,-0.015797421,0.001118176,8.029154622,0.012278391,8.02948568,-0.010771378,0.000243899
20.2,8.02948568,-0.010771378,0.000243899,161.6381634,-0.015961324,0.001142289,8.029492905,0.012339478,8.029823639,-0.010926573,0.000246683
20.3,8.029823639,-0.010926573,0.000246683,162.4411126,-0.016121262,0.001166678,8.029831073,0.012400564,8.030161474,-0.011082616,0.000249473
20.4,8.030161474,-0.011082616,0.000249473,163.2440957,-0.016277096,0.001191347,8.030169122,0.012461651,8.03049918,-0.011239506,0.000252269
